https://timesofindia.indiatimes.com/india/frame-draft-scheme-for-cauvery-judgment-implementation-by-may-3-supreme-court-to-centre/articleshow/63678960.cms,Mon Apr 09 2018 13:05:51 GMT+0530 (India Standard Time),Mon Apr 09 2018 13:05:51 GMT+0530 (India Standard Time),"Cauvery verdict: 'frame scheme by May 3', SC says",The SC criticised the Centre for neither framing the scheme in six weeks as directed by it nor approaching the court prior to the March 31 deadline to conveny that it had difficulties. The top court repeatedly told Tamil Nadu that it agrees with its grievances and criticised the Centre for not acting swiftly to frame a scheme.
https://timesofindia.indiatimes.com/city/lucknow/modi-shah-ask-up-cm-why-all-isnt-well/articleshow/63675819.cms,Mon Apr 09 2018 08:39:06 GMT+0530 (India Standard Time),Mon Apr 09 2018 08:39:06 GMT+0530 (India Standard Time),"PM Modi, Shah ask Adityanath why all isn’t well","During his Delhi visit on Saturday, Yogi also met BJP national president Amit Shah, who also expressed his reservations over the failure of the state leadership in certain areas. Shah will now visit Lucknow on April 11 to have a first-hand assessment of the ground situation."
https://timesofindia.indiatimes.com/business/india-business/icici-board-divided-over-chanda-kochhars-future/articleshow/63677193.cms,Mon Apr 09 2018 10:59:23 GMT+0530 (India Standard Time),Mon Apr 09 2018 10:59:23 GMT+0530 (India Standard Time),ICICI board divided over Chanda Kochhar's future,
https://timesofindia.indiatimes.com/sports/commonwealth-games/live-updates-of-commonwealth-games-2018-day-5/articleshow/63673795.cms,Mon Apr 09 2018 04:33:15 GMT+0530 (India Standard Time),Mon Apr 09 2018 04:33:15 GMT+0530 (India Standard Time),CWG Live: India face Malaysia in badminton final,Check live updates of today's matches in Gold Coast Commonwealth Games 2018 on Times of India
https://timesofindia.indiatimes.com/business/india-business/pnb-scam-is-worth-3-days-of-indian-banking-systems-interest-bse-ceo/articleshow/63678513.cms,Mon Apr 09 2018 12:48:15 GMT+0530 (India Standard Time),Mon Apr 09 2018 12:48:15 GMT+0530 (India Standard Time),PNB scam is worth 3 days of Indian banking system's interest: BSE CEO,
https://timesofindia.indiatimes.com/india/frame-draft-scheme-for-cauvery-judgment-implementation-by-may-3-supreme-court-to-centre/articleshow/63678960.cms,Mon Apr 09 2018 13:05:51 GMT+0530 (India Standard Time),Mon Apr 09 2018 13:05:51 GMT+0530 (India Standard Time),"Cauvery verdict: 'frame scheme by May 3', SC says",The SC criticised the Centre for neither framing the scheme in six weeks as directed by it nor approaching the court prior to the March 31 deadline to conveny that it had difficulties. The top court repeatedly told Tamil Nadu that it agrees with its grievances and criticised the Centre for not acting swiftly to frame a scheme.
https://timesofindia.indiatimes.com/city/lucknow/modi-shah-ask-up-cm-why-all-isnt-well/articleshow/63675819.cms,Mon Apr 09 2018 08:39:06 GMT+0530 (India Standard Time),Mon Apr 09 2018 08:39:06 GMT+0530 (India Standard Time),"PM Modi, Shah ask Adityanath why all isn’t well","During his Delhi visit on Saturday, Yogi also met BJP national president Amit Shah, who also expressed his reservations over the failure of the state leadership in certain areas. Shah will now visit Lucknow on April 11 to have a first-hand assessment of the ground situation."
https://timesofindia.indiatimes.com/business/india-business/icici-board-divided-over-chanda-kochhars-future/articleshow/63677193.cms,Mon Apr 09 2018 10:59:23 GMT+0530 (India Standard Time),Mon Apr 09 2018 10:59:23 GMT+0530 (India Standard Time),ICICI board divided over Chanda Kochhar's future,
https://timesofindia.indiatimes.com/sports/commonwealth-games/live-updates-of-commonwealth-games-2018-day-5/articleshow/63673795.cms,Mon Apr 09 2018 04:33:15 GMT+0530 (India Standard Time),Mon Apr 09 2018 04:33:15 GMT+0530 (India Standard Time),CWG Live: India face Malaysia in badminton final,Check live updates of today's matches in Gold Coast Commonwealth Games 2018 on Times of India
https://timesofindia.indiatimes.com/india/isro-develops-desi-atomic-clock-to-be-used-in-navigation-satellites/articleshow/64056352.cms,Mon May 07 2018 00:51:37 GMT+0530 (India Standard Time),Mon May 07 2018 00:51:37 GMT+0530 (India Standard Time),Isro develops desi atomic clock to measure precise location data,Indian Space Research Organisation (Isro) has developed an atomic clock that will be used in navigation satellites to measure precise location data. The space agency currently imports atomic clocks from European aerospace manufacturer Astrium for its navigation satellites.
